Country Name,Series Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Afghanistan,Inflation GDP deflator (annual %),11.2714320572149,10.9127735503048,7.19975129292388,22.5277562007029,2.09628875042125,-2.16340442746143,3.81463031545211,16.5933467401627,7.30175646760432,4.82278547876986,0.56694454253261,2.44756300147404,-2.19752646733461,2.40365618765746,2.07134857783487,6.52147984832531,6.9629462552564,2.83899625081041,9.40623933931322,NA
Afghanistan,Inflation consumer prices (annual %),NA,12.6862687216715,6.78459655001657,8.68057078513405,26.4186641547445,-6.81116108898993,2.17853752389414,11.8041858089129,6.44121280934117,7.38577178397855,4.67399603536305,-0.66170916471352,4.38389195513893,4.97595150553892,0.626149149168983,2.30237251516819,NA,NA,NA,NA
Afghanistan,Gross Domestic Product (GDP) (current US$),5224896718.67782,6203256538.70967,6971758282.29351,9747886187.39393,10109297047.5432,12416152732.0567,15856668555.8336,17805098206.3141,19907329777.5872,20146416757.5987,20497128555.6972,19134221644.7325,18116572395.0772,18753456497.8159,18053222687.4126,18799444490.1128,19955929052.1496,14266499429.8746,14502158192.0904,NA
Afghanistan,GDP growth (annual %),1.41411799339429,11.2297148272859,5.35740324748592,13.8263195471281,3.92498381999467,21.3905283926492,14.3624414710737,0.426354776777345,12.7522870926697,5.60074465863221,2.72454336219565,1.45131466066431,2.26031420279821,2.6470032027451,1.18922812944517,3.91160341625552,-2.35110067203466,-20.7388393676343,-6.24017199240269,NA
Afghanistan,GDP per capita (current US$),221.830530720307,254.115276010485,274.01539233406,376.318299640418,382.533807216693,453.387385142577,562.499221552971,608.738850364613,653.417474910283,638.73318101404,626.512929086139,566.881129708434,523.053011984748,526.140801025756,492.090630986151,497.741431256813,512.055098005672,355.777826392648,352.603733092107,NA
Afghanistan,GDP per capita growth (annual %),-2.49725462645728,7.32187384466143,1.0849881970577,11.8033826639966,1.86475446412054,17.1435343247272,11.099219918376,-3.21136430314944,8.24714425590732,2.00252214576113,-0.964803330930579,-1.66641641465459,-0.345802495526272,-0.253593781046973,-1.68857659163658,0.932833385632875,-5.36466592959428,-22.9669419945958,-8.58665190075376,NA
Albania,Inflation GDP deflator (annual %),3.15236892537025,3.30681814689954,2.47818888688769,4.3867093833438,4.11708542559394,2.41833605890835,4.49314320031891,2.31474379699794,1.04271460643407,0.288745964127756,1.54991706986272,0.563991350160876,-0.632653419095547,1.45073158124514,1.47295348748196,1.25702482876329,0.696542442312051,3.45443198973012,9.86601343108215,4.55308281133995
Albania,Inflation consumer prices (annual %),2.28001916938101,2.36658195679796,2.37072831904282,2.93268248162323,3.32087090389264,2.26692209450831,3.62604695579816,3.42912324722163,2.03159268395301,1.93762080205229,1.6258650440261,1.89617402592365,1.2754316836741,1.98666133171199,2.02805963071136,1.41109078954246,1.62088661717011,2.04147163139549,6.72520271530048,NA
Albania,Gross Domestic Product (GDP) (current US$),7184685781.51876,8052077248.14638,8896075004.63516,10677324852.8822,12881352893.6855,12044205549.6571,11926926615.8015,12890760315.146,12319834195.331,12776224496.9718,13228147516.1168,11386853113.0189,11861199830.8396,13019726211.7369,15156424015.1977,15401826127.2539,15162734205.2462,17930565118.8176,18916378860.5488,22977677860.7979
Albania,GDP growth (annual %),5.51466791097914,5.52642424695465,5.90265903591924,5.98325951855567,7.50004143020151,3.35428934987461,3.70693815255319,2.54540614450104,1.4172427999078,1.00201754071108,1.77444885260394,2.21872637517804,3.31498068384137,3.80259872019053,4.01934561695576,2.08771199649604,-3.30208203862541,8.90852781831182,4.85640165227306,3.43914949919611
Albania,GDP per capita (current US$),2373.58129170055,2673.78781583529,2972.74362094736,3595.03829536404,4370.53971639449,4114.13403283023,4094.34968570481,4437.14116097061,4247.63134315945,4413.06338346821,4578.63320812155,3952.80357364813,4124.05538986272,4531.03220675893,5287.66080067575,5396.2142432843,5343.0377039956,6377.20309553753,6810.11404104233,8367.77573143421
Albania,GDP per capita growth (annual %),5.9565695961824,6.06788243935723,6.57292298236362,6.78722893588666,8.3281084229243,4.05313986380152,4.22308382721044,2.82164245514005,1.58487281451019,1.18723435286199,1.98538809180384,2.51682705417127,3.48029321671386,3.89811226746693,4.27631155105293,2.52354084280566,-2.74523867757104,9.92271370805365,6.13901678987099,4.63391022678763
Algeria,Inflation GDP deflator (annual %),11.4465037893231,12.3615933413092,10.7811837490163,7.09551578776291,15.1178821648974,-7.37374817585696,15.5569181225381,16.9087083623518,8.00244653856141,0.892752993605541,1.45036466053507,-4.98674479503909,0.856688224295937,4.93800729455901,6.16467836467673,0.882992828155892,-4.71138391622451,15.9538980487654,22.8860752407762,-2.25825427168107
Algeria,Inflation consumer prices (annual %),3.96180030257187,1.38244656662118,2.31149918514424,3.67899574741699,4.85859062814939,5.73706036145628,3.91106195534028,4.5242115050527,8.89145091062317,3.25423910998847,2.91692692067458,4.78444700693889,6.39769480268757,5.59111590961664,4.26999020467084,1.95176821052892,2.41513094083414,7.22606307415477,9.26551551551553,9.32217375928322
Algeria,Gross Domestic Product (GDP) (current US$),91913680985.1708,107046618669.707,123084258693.01,142482739809.849,180383848331.135,150317292079.359,177785053939.531,218331946925.304,227143746075.934,229701430292.157,238942664192.59,187493855609.345,180763839522.151,189880896903.073,194554483655.528,193459662090.677,164873415325.201,186265418570.697,225560256621.757,239899491127.742
Algeria,GDP growth (annual %),4.50000000010007,5.39999999964473,2.9000000001322,3.09999999978203,2.49999999997046,1.20000000003458,4.80000000030061,3.0000000000326,2.39999999959915,2.60000000006077,4.10000000035542,3.19999999974922,3.89999999992476,1.5000000001012,1.40000000013293,0.89999999991042,-5,3.8,3.60000000017391,4.10000000000679
Algeria,GDP per capita (current US$),2827.22716459299,3248.09981432319,3681.29098817798,4192.66316915541,5217.99182157355,4270.85845146029,4958.2593791361,5974.57008682611,6096.09001549263,6044.67490330703,6164.64469897525,4741.49977033558,4481.08196153066,4615.86874364885,4640.31414537956,4530.10174483631,3794.40952448639,4216.2512851303,5023.25293164928,5260.20624980797
Algeria,GDP per capita growth (annual %),3.0396988040366,3.97201916783665,1.42770410611719,1.43521352061708,0.763187124077035,-0.601232167098956,2.87007168412319,1.06309708742151,0.429470117919365,0.60186281674055,2.06006244899419,1.15655765825558,1.84933171786335,-0.467047148195618,-0.511721134650301,-0.939034027379321,-6.63165918655454,2.09348761143818,1.92670099770524,2.49477097334206
American Samoa,Inflation GDP deflator (annual %),-3.25907462221531,-1.36558343263874,2.81367521367521,3.16061220726536,11.0593351972663,25.776397515528,-15.3648895532304,-0.52356020942409,17.3684210526316,2.24358974358974,-0.962160294226521,1.4697327650683,1.40582171236608,-1.94089005769675,1.69536107125778,1.74828930007058,6.72878072142282,4.8425556863277,14.1527648578811,NA
American Samoa,Inflation consumer prices (annual %),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,Gross Domestic Product (GDP) (current US$),509000000,500000000,493000000,518000000,560000000,675000000,573000000,570000000,640000000,638000000,643000000,673000000,671000000,612000000,639000000,647000000,721000000,750000000,871000000,NA
American Samoa,GDP growth (annual %),0.409836065573771,-0.408163265306129,-4.09836065573771,1.85185185185186,-2.65734265734265,-4.16666666666666,0.299850074962521,0,-4.33482810164425,-2.5,1.76282051282051,3.14960629921259,-1.67938931297709,-6.98757763975155,2.6711185308848,-0.487804878048777,4.41176470588236,-0.782472613458523,1.73501577287065,NA
American Samoa,GDP per capita (current US$),8832.81851941832,8733.01428721137,8673.92719531291,9187.16634446553,10019.502245442,12191.5977314597,10446.8632062572,10495.3047320935,11920.0610903131,12038.8715916596,12313.9973571825,13101.5418159165,13300.8246114811,12372.8847825647,13195.9358995539,13672.576657298,15609.7772196843,16653.7137781725,19673.3901023197,NA
American Samoa,GDP per capita growth (annual %),0.958704603397948,0.238921012915611,-3.39475237932344,2.67197034041648,-1.80045000177043,-3.25794109501621,1.24526425733148,0.992450745719012,-3.2319106405226,-1.21950183979621,3.27902164193507,4.85444230115995,0.113644342114497,-5.13533988577697,4.87406112450759,1.83171396600592,6.97068820816773,1.75992833256275,3.48601710593883,NA
Andorra,Inflation GDP deflator (annual %),3.04242399802695,3.39610212995052,3.45718408670396,3.21122734131436,2.27433831984322,0.132136132405464,0.374313758110119,0.196764152031051,0.174556905779482,0.448492200194735,-0.0840193165570753,0.660588959137868,0.347795381575793,1.13650934319639,1.01247848005298,1.37475350829189,1.11378607410401,2.55955652556359,4.23599022878203,5.85990550303667
Andorra,Inflation consumer prices (annual %),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andorra,Gross Domestic Product (GDP) (current US$),2900245324.49221,3161084091.11674,3459337986.44948,3957625367.21959,4102319399.02343,3688976340.7549,3449925738.86069,3629133574.27783,3188652765.36184,3193512950.02419,3271685596.66321,2789881258.50362,2896610479.73077,3000162081.11976,3218419896.9641,3155149347.80639,2891001149.3611,3324683011.5903,3380602042.84283,3727673593.01922
Andorra,GDP growth (annual %),8.13567633837351,5.39779598500422,4.80868869916921,1.55318814103222,-5.55918636850581,-5.30284654348291,-1.97495799965345,-0.00806975341139093,-4.97444371853503,-3.54759651549344,2.50446552114518,1.43414039522716,3.70967806978986,0.346071889630295,1.58876549046354,2.01554763848308,-11.1839399355384,8.28719978108489,9.56379752740844,1.44418423106947
Andorra,GDP per capita (current US$),37698.3261343274,39599.6804439248,43122.5986518428,50629.7380925646,53938.8521336326,49950.9334988206,48237.8911738235,51428.1969515188,44902.3807663645,44747.7538641695,45680.5349920165,38885.5303222983,39931.2169800216,40632.2315521995,42904.8284559223,41328.6004978373,37207.2219994994,42066.4905178822,42350.6970690874,46544.7207199483
Andorra,GDP per capita growth (annual %),3.88238377731496,1.57804021890526,4.29262143453559,4.22037542039897,-2.93538202686689,-2.47803707231481,1.2226877027027,1.34089389241103,-5.57125554315211,-4.02602703426984,2.14093898224779,1.25741601269149,2.57450458774666,-1.41657902035861,-0.00387029555736262,0.238296569502523,-12.7350775611172,6.45944053180018,8.47946950517637,1.10978626087415
Angola,Inflation GDP deflator (annual %),33.4435947900255,42.3742492617284,17.1156651448542,4.30843221207182,19.3657735558326,-16.7621402901592,32.2704691224412,31.7714601558986,7.25574990943825,2.83972412637765,3.56088477205805,-3.51838534598478,21.7743125582849,22.6144365241349,28.1670932554891,19.1870038271785,10.7631052824799,38.8237218374918,13.7098475207842,17.6477569319598
Angola,Inflation consumer prices (annual %),43.5421067519687,22.953513851394,13.3052101780032,12.2514974459487,12.4758291326398,13.7302839288408,14.4696564932577,13.4824679218511,10.2779049218839,8.77781429332624,7.28038730361121,9.35597215533784,30.6944150806719,29.8444799015679,19.6289379701521,17.080954143438,22.271539247051,25.7542948841891,21.3552901320822,13.6441017767715
Angola,Gross Domestic Product (GDP) (current US$),23552057679.4994,36970900883.8109,52381025141.4268,65266415494.2584,88538665084.8634,70307196181.6539,83799474069.7315,111789747670.59,128052915766.343,132339109040.232,135966802586.713,90496420506.5957,52761617225.9253,73690154990.7312,79450688259.3664,70897962732.0277,48501561203.5686,66505129987.7235,104399746853.401,84722957642.3757
Angola,GDP growth (annual %),10.9500000059465,15.0299999905513,11.549999997879,14.0100000086059,11.1699999942146,0.860000002152788,4.39837593810763,3.47205314798103,8.54210707584141,4.95461303112738,4.82255926962156,0.943571561325001,-2.5801112218828,-0.147149825449205,-1.31636168896895,-0.702272957616017,-5.63821471714934,1.19921052145153,3.04540300954928,0.856000934845724
Angola,GDP per capita (current US$),1254.696118613,1900.72380923794,2597.9635866386,3121.34872503374,4081.71750626182,3123.69888517374,3586.66369358621,4608.15516572683,5083.82687346735,5061.34925297484,5011.9844274536,3217.33924005417,1809.70937719455,2439.37443934002,2540.50887884546,2191.34776433537,1450.90511139418,1927.47407827687,2933.48464381415,2309.52162029791
Angola,GDP per capita growth (annual %),7.12707656082286,11.0095655732264,7.61421920316513,9.93510870721505,7.16304601212539,-2.79728998355418,0.571220941127223,-0.345062435335691,4.53805378017384,1.10633103462652,1.03072911796671,-2.64297533030704,-6.01189077751143,-3.63069503801748,-4.67666958432599,-4.01711416103254,-8.67243212911843,-1.95459800636894,-0.096754729759283,-2.15507737793473
Antigua and Barbuda,Inflation GDP deflator (annual %),2.34982330100517,4.67677680492626,1.12406956736658,4.37354365910269,4.73737157423442,1.11082507238632,1.60551428909972,0.668645512053459,0.192742785601624,0.476877446195644,1.77839219993881,2.78817037438111,-0.468201309637678,0.312054499370376,1.46029012290431,0.718452311457611,0.800069551909715,4.91376057826946,6.49885619566375,4.80547577274675
Antigua and Barbuda,Inflation consumer prices (annual %),2.03007757853236,2.09875196709308,1.78778537419121,1.41605259409741,5.33380639820233,-0.550159995508914,3.37002540220148,3.4567496723461,3.37688044338874,1.05949782356169,1.08944157435355,0.968993458825638,-0.489437796230499,2.43248789041363,1.20715793367008,1.43135598182984,0.625989707046719,2.06299638545334,7.53107834634288,5.06713865364213
Antigua and Barbuda,Gross Domestic Product (GDP) (current US$),1026181481.48148,1143714814.81481,1303548148.14815,1487300000,1557540740.74074,1386444444.44444,1298255555.55556,1281337037.03704,1327107407.40741,1325425925.92593,1378829629.62963,1437755555.55556,1489692592.59259,1531151851.85185,1661529629.62963,1725351851.85185,1410796296.2963,1601366666.66667,1867733333.33333,2033085185.18518
Antigua and Barbuda,GDP growth (annual %),5.76673543217628,6.47391719763229,12.7080125311953,9.31533050979209,-0.0140064472754204,-11.9629660759428,-7.84043006330508,-1.95872181050282,3.37283525153347,-0.600715511931753,2.21145251322996,1.44515529873077,4.09976553877765,2.46333336590416,6.95318609219737,3.10044514982847,-18.8803992026325,8.1917184618173,9.51639564359461,3.86201218730389
Antigua and Barbuda,GDP per capita (current US$),12999.347379454,14319.8839952274,16114.075630733,18134.2664845884,18708.9733545632,16401.0273315405,15149.7235026029,14774.0321811278,15136.8411091932,14977.0718321065,15451.4952444039,15985.5411386971,16449.0591470407,16803.8702340001,18133.8226008953,18730.0047966374,15224.8585890561,17178.5437160522,19919.7266867883,21560.2153299665
Antigua and Barbuda,GDP per capita growth (annual %),4.60645125938566,5.23679396885261,11.2785246659748,7.8212014922653,-1.49726433051545,-13.2991327606444,-9.08901236911642,-3.12758899043043,2.25862431884305,-1.52510403508711,1.36499745689306,0.64998030083656,3.38365147656022,1.83923575708408,6.36137519410356,2.55090143294055,-19.3592520649756,7.54757506029713,8.88099661380551,3.27275073403651
Argentina,Inflation GDP deflator (annual %),18.3633542492033,10.3175111982406,13.7410524859152,14.9399250245835,23.1711649813124,15.3776493708921,20.915124272047,23.7034721839593,22.3148806733049,23.9487984162746,40.2829716315506,26.5799916024707,41.1193799882279,26.0063792819079,42.0336689575031,49.1955790596612,40.0830878011993,53.8404499043736,69.4712395512144,133.839867291437
Argentina,Inflation consumer prices (annual %),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,Gross Domestic Product (GDP) (current US$),164657930452.787,198737095012.282,232557260817.308,287530508430.568,361558037110.419,332976484577.619,423627422092.49,530158122010.442,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557532320662.955,643628393281.364,524819892360.176,447754683615.225,385740508436.965,487902572164.348,631133384439.944,640591410663.883
Argentina,GDP growth (annual %),9.02957330068152,8.85165992013437,8.04715150043027,9.00765087504757,4.05723310346406,-5.91852507634947,10.1253981561002,6.00395169280579,-1.0264204544321,2.40532378079436,-2.51261532081394,2.73115982828944,-2.08032784377811,2.81850297775918,-2.61739646282038,-2.00086100285785,-9.9004848136464,10.7180099337095,4.95636996008236,-1.55050153620256
Argentina,GDP per capita (current US$),4258.16026060875,5086.62776073134,5890.97800169795,7210.59554755899,8977.50685093365,8184.38988923991,10385.9644319555,12848.7391514568,13082.664325572,13080.2547323367,12334.7982453893,13789.060424772,12790.2641396135,14613.0356486571,11795.1627452798,9963.67416171662,8500.83793850534,10650.8604604345,13650.6046294524,13730.5147090247
Argentina,GDP per capita growth (annual %),7.92815705080419,7.73249699851691,6.93498173764449,7.91621057164458,3.02978540664043,-6.86795522506981,9.84429639847724,4.78868313859435,-2.14528444981812,1.26568517537076,-3.57858050983289,1.62966427946263,-3.11006389821465,1.75764818265694,-3.60160975657155,-2.96956249866219,-10.7702732277494,9.67392093465429,3.98913108450517,-2.4362511141417
Armenia,Inflation GDP deflator (annual %),6.27859410767147,3.20875666635281,4.61801250818827,4.2778755387818,5.98956236068734,2.49725307891563,7.76871548067652,4.28154999826118,5.34580441814725,3.36682464224465,2.30918242990974,1.21390990471085,0.268575076501392,2.15064189848613,2.78770951425761,1.06562263923419,1.80659270159933,6.90051365787157,7.98570196971615,2.83212316008338
Armenia,Inflation consumer prices (annual %),6.96126135875795,0.638928002410097,2.89235662459004,4.40736089644516,8.94995335353387,3.40676682683801,8.17636138473952,7.65000807859294,2.55802007757907,5.78966778544651,2.98130868933672,3.73169119261693,-1.403607559009,0.969553268816138,2.52023382001638,1.44344660770698,1.21143577838465,7.18483629443371,8.64091108973855,1.98041877615554
Armenia,Gross Domestic Product (GDP) (current US$),3576615240.41616,4900469511.10191,6384452066.5146,9206301269.79164,11662040713.8753,8647937081.2562,9260285755.62424,10142111824.5835,10619320682.9474,11121464437.0415,11609513246.7958,10553337518.414,10546136235.5219,11527458709.0158,12457940694.7395,13619290539.2116,12641698583.2152,13878908628.9378,19513474648.2429,24212134631.064
Armenia,GDP growth (annual %),10.4999999988202,13.8999999991133,13.1999999994661,13.7000000015467,6.90000000042959,-14.1000000006998,2.2000000002151,4.69999999867412,7.20000000096486,3.3,3.60000000058993,3.19999999896625,0.199999999825991,7.50000000164144,5.19999999965324,7.59999999853918,-7.19999999920631,5.80000000065645,12.5999999997766,8.7
Armenia,GDP per capita (current US$),1166.63820390025,1608.16340758242,2109.5263835731,3064.27996263859,3908.94906011431,2917.36624185176,3143.0294799683,3462.68177840431,3643.71540108565,3833.15707396348,4017.22991449473,3666.14182210905,3679.95234740376,4041.99507105058,4391.92326991474,4828.50488626598,4505.86774175695,4972.78320361917,7018.05150434798,8715.76533622178
Armenia,GDP per capita growth (annual %),11.161649451067,14.5914558579391,13.976488640084,14.5361003719158,7.65145505823371,-13.5457916827765,2.82448188304339,5.3190183518382,7.7353708344903,3.76412964842652,4.01064593319273,3.60636907832207,0.646135942752821,8.02439704883481,5.76988214903176,8.20864949959488,-6.70404931756727,6.35474440171846,13.0254185172993,8.7977841013402
Aruba,Inflation GDP deflator (annual %),2.80990970893053,5.06749722968669,3.48434619543613,5.16689296887391,4.26244900176589,1.70328044813839,-1.22340655068425,4.00567421402882,0.184032701346126,-1.99594849465619,3.95889741019282,6.831286936157,-1.00279969703662,-3.17816679833555,3.47754664397004,6.0942074938599,-0.871324635946181,-4.99016807951267,3.41284225233898,NA
Aruba,Inflation consumer prices (annual %),2.52912946932762,3.39778677828806,3.60802438784541,5.39256784475517,8.95598705177784,-2.13542872046937,2.07814071860787,4.31629742195203,0.627471992893373,-2.37206524252261,0.421440918881214,0.474763597342641,-0.931195987079561,-1.02828178762012,3.62604141352961,4.25746204335428,NA,NA,NA,NA
Aruba,Gross Domestic Product (GDP) (current US$),2254830726.25698,2360017318.43575,2469782681.56425,2677641340.78212,2843024581.00559,2553793296.08939,2453597206.70391,2637859217.87709,2615208379.88827,2727849720.67039,2790849720.67039,2962907262.56983,2983635195.53073,3092429050.27933,3276184357.5419,3395798882.68156,2558906303.88098,3103184101.51354,3544707788.05664,NA
Aruba,GDP growth (annual %),7.29372807096192,-0.383137672063768,1.12741146411624,3.0895443848509,1.83575517191368,-11.6777413693852,-2.73345679250639,3.36923718421511,-1.04079988436683,6.43148260418822,-1.58657513817235,-0.623625902371245,1.71962497989442,7.04853338603499,2.38173018636276,-2.3028363027198,-23.9825809597131,27.6393569688502,10.45831735343,NA
Aruba,GDP per capita (current US$),24105.5241207717,24978.2216741187,25832.9255649671,27665.2994801174,29011.6390567532,25740.7702303087,24452.5887394376,26043.1563253011,25611.1757666902,26514.8689800777,26940.2641144313,28419.2645344661,28449.7129463044,29329.0817465959,30918.483584133,31902.8098183195,24008.1278217477,29127.7593841909,33300.8388187011,NA
Aruba,GDP per capita growth (annual %),6.33136504069105,-1.37737685980383,-0.0604437235728597,1.83164041098551,0.579383197518354,-12.7602703628016,-3.82786413627674,2.402778495985,-1.83935814289944,5.63697075893145,-2.26486910646535,-1.25558861016762,1.12118295791952,6.47490862325166,1.87640143749557,-2.74340147976172,-24.0845698973944,27.6968645871847,10.5537860480283,NA
Australia,Inflation GDP deflator (annual %),3.23226279973214,3.82550912709019,5.11538874013277,4.98597993495113,4.56982224937894,4.94916075711996,1.15185881776235,6.20209860660222,1.80516406122744,-0.163781510862393,1.40489309838073,-0.622921248890535,-0.655771897383389,3.65123280881308,1.87881043499081,3.46372273602202,2.11382544142691,3.07877416395633,7.12307572259287,6.55737568511417
Australia,Inflation consumer prices (annual %),2.34325522482583,2.69183168316832,3.55528773727026,2.32761128891476,4.35029854990048,1.77111716621254,2.91834002677376,3.3038501560874,1.76278015613196,2.4498886414254,2.48792270531404,1.50836672165921,1.27699094497324,1.94864740944527,1.91140094445691,1.61076787290379,0.846905537459305,2.86391042204994,6.59409671341846,5.5970149253731
Australia,Gross Domestic Product (GDP) (current US$),614659980082.515,695692898676.56,748417562769.636,855007458585.224,1056112427190.38,928762122698.05,1148890200292.42,1398701323029.63,1547649835732.89,1577301840200.01,1468597690006.22,1351768945139.11,1207580901578.72,1326882104817,1429733668185.91,1394671325960.57,1330381544909.3,1559033756285.13,1692956646855.7,1723827215334.71
Australia,GDP growth (annual %),4.22432172716931,3.15413925672789,2.75529824273126,3.77339268108837,3.58622797986055,1.89257360858259,2.22653807797504,2.40897178005686,3.91840962538336,2.60619844706027,2.60740103188527,2.20181015336807,2.77914262537222,2.31870938698817,2.90636311509867,2.1811091061096,-0.33468635945016,2.11183088925151,4.26894639349867,3.01698810357014
Australia,GDP per capita (current US$),30836.7306824685,34479.7679298388,36595.7071548423,41051.6120652288,49701.2817843335,42816.5674002829,52147.0241942843,62609.6607161044,68078.0442283168,68198.4193446869,62558.2438786332,56758.8692027821,49918.7939327254,53954.553494614,57273.5204750079,55049.571919719,51868.2475567823,60697.2454358579,65077.676668821,64711.7656030565
Australia,GDP per capita growth (annual %),3.11589344319816,1.90606523763795,1.37798003366018,1.89670839165348,1.53111186781014,-0.185773152884209,0.648500068252503,0.995812001601593,2.11992606815087,0.85530140286312,1.08830078150544,0.741438843604087,1.18626585064179,0.647495218504773,1.37834535331957,0.682490945150491,-1.55643630102695,1.96806164574946,2.95032558403243,0.603284935712949
Austria,Inflation GDP deflator (annual %),1.73971884960345,2.53779415754438,1.89216106882701,2.22117586707647,1.95632228093217,1.88926417785875,0.873054962177932,1.83341024455663,2.05423568508493,1.62388806972808,2.17570723682326,2.30097866680524,1.84829469843848,1.0055341594591,1.83806444755734,1.60787622974401,2.71949516223945,2.06821009880306,5.29728373412017,7.60697136979398
Austria,Inflation consumer prices (annual %),2.06120618032862,2.29913785639285,1.4415485111902,2.16855528800749,3.21595033239886,0.506308827696515,1.81353438995062,3.2865791487538,2.48567562177015,2.00015616900597,1.60581182954474,0.89656333526032,0.891591752655362,2.08126911385587,1.9983798142954,1.53089564152644,1.38191063351862,2.7666666666667,8.5468699318845,7.81413417002832
Austria,Gross Domestic Product (GDP) (current US$),301457562038.541,316092273276.015,336280064332.411,389185571506.052,432051935642.945,401758735822.211,392275107258.667,431685217367.511,409401816050.531,430190979705.962,442584815286.034,381971148530.543,395837353031.499,417261151844.977,454991174096.102,444596155845.254,435049316955.737,479295362747.047,470941926750.741,516034144115.95
